timestamp,full_time,region,salary,male,age,education,phd,english_level,position,title,programming_language,industry,company_type,total_experience
,1,Київ,5200,1,34,Середня,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Tech Lead,TypeScript,"Embedded, Fintech / Banking, Retail",Аутсорсингова,15.0
,1,Івано-Франківськ,400,0,27,Дві вищі,Немає,3,HR/Recruiter,Middle,,Retail,Інша,1.0
,1,Львів,5700,1,35,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,Cloud Computing,Аутстафінгова,10.0
,1,Вінниця,3000,1,25,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Kotlin,Telecom,Аутсорсингова,5.0
,1,Черкаси,8000,1,26,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Ruby,Fintech / Banking,Стартап,8.0
,1,Київ,5400,1,34,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Tech Lead,TypeScript,Security,Аутсорсингова,15.0
,1,Вінниця,4200,1,24,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,Fintech / Banking,Продуктова,4.0
,1,Вінниця,4999,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Java,"E-commerce, Retail, Telecom",Аутстафінгова,5.0
,1,Дніпро,1000,1,37,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,Інша,Продуктова,1.5
,0,Миколаїв,250,1,19,Студент,Немає,2,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Middle,,Інша,Продуктова,5.0
,1,Київ,7000,1,37,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,Python,Fintech / Banking,Аутстафінгова,7.0
,1,Київ,3000,1,46,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,"Adtech / Advertising, Manufacturing",Продуктова,15.0
,1,Львів,7600,1,36,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Architect,Java,Fintech / Banking,Аутсорсингова,15.0
,1,Київ,2100,1,38,Вища,Немає,4,"DevOps, SRE",Middle,,"Cloud Computing, Telecom",Аутсорсингова,2.0
,1,Київ,3600,1,30,Вища,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Python,Manufacturing,Продуктова,2.0
,1,Львів,850,0,28,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Junior,,"E-commerce, Real Estate",Аутсорсингова,1.0
,1,Київ,7200,1,43,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Architect,C# / .NET,Retail,Аутсорсингова,15.0
,1,Миколаїв,700,1,25,Дві вищі,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,PHP,"E-commerce, Fintech / Banking",Аутсорсингова,1.0
,1,Київ,2000,1,22,Вища,,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,Travel,Продуктова,1.0
,1,Дніпро,4000,1,30,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Python,Security,Аутсорсингова,7.0
,1,Львів,1100,1,27,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,Інша,Аутстафінгова,1.5
,1,Кропивницький,1000,1,33,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Junior,,"Hardware, Internet of Things",Стартап,10.0
,1,Київ,3325,1,28,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Python,Media,Продуктова,7.0
,1,Львів,4900,1,28,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,E-commerce,Аутсорсингова,5.0
,1,Київ,2800,1,32,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Інша,Аутсорсингова,4.0
,1,Житомир,2761,1,41,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,PHP,E-commerce,Аутсорсингова,8.0
,1,Вінниця,6000,1,31,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,TypeScript,Fintech / Banking,Аутсорсингова,10.0
,1,Не Україна,2400,1,23,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,Інша,Аутсорсингова,3.0
,1,Чернігів,1000,1,24,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Python,Telecom,Продуктова,2.0
,1,Львів,5450,1,29,Вища,,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Swift,"Blockchain, Mobile",Аутстафінгова,5.0
,1,Київ,3370,1,27,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,Gambling,Продуктова,5.0
,1,Київ,11000,1,33,Вища,Немає,5,"DevOps, SRE",Tech Lead,,"Logistics, Medtech / Healthcare, Retail",Аутсорсингова,15.0
,1,Не Україна,8000,1,30,Студент,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Head,Java,"Fintech / Banking, High Load Systems",Стартап,8.0
,1,Дніпро,3800,1,24,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Python,"Cloud Computing, High Load Systems, Machine Learning",Стартап,5.0
,1,Івано-Франківськ,2000,1,25,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Telecom,Продуктова,3.0
,1,Не Україна,4400,1,40,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Swift,"Mobile, Інша",Продуктова,6.0
,1,Не Україна,5000,1,30,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,TypeScript,Security,Продуктова,4.0
,1,Запоріжжя,5000,1,25,Дві вищі,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,TypeScript,Machine Learning,Продуктова,5.0
,1,Не Україна,2900,1,34,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,TypeScript,Media,Продуктова,9.0
,1,Не Україна,7150,0,26,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Tech Lead,Python,"Blockchain, Data Science",Продуктова,7.0
,1,Київ,8000,1,37,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,TypeScript,E-commerce,Аутстафінгова,1.0
,1,Київ,3000,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Blockchain,Аутсорсингова,3.0
,1,Тернопіль,3300,1,33,Дві вищі,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,JavaScript,Інша,Аутсорсингова,5.0
,1,Не Україна,4100,1,21,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Go,"E-commerce, Fintech / Banking, Legal",Продуктова,2.0
,1,Тернопіль,2900,1,24,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,"Edtech / Education, Інша",Аутсорсингова,3.0
,1,Не Україна,4000,1,34,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,"Blockchain, Dating, Logistics",Аутсорсингова,6.0
,1,Київ,5700,1,33,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Java,"High Load Systems, Telecom",Аутстафінгова,5.0
,1,Київ,2700,1,23,Вища,Немає,6,Support,Senior,SQL,Logistics,Продуктова,3.0
,1,Київ,4900,1,30,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,"Edtech / Education, Machine Learning",Продуктова,6.0
,0,Львів,950,1,20,Студент,Немає,6,"Data Science, Machine Learning, Big Data",Intern/Trainee,Python,Machine Learning,Аутсорсингова,1.0
,1,Львів,1550,0,25,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,E-commerce,Продуктова,3.0
,1,Кропивницький,700,1,27,Вища,Немає,2,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Dart,Mobile,Аутсорсингова,7.0
,1,Київ,5200,1,32,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Architect,Java,Telecom,Продуктова,10.0
,1,Черкаси,4500,1,35,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Java,"AR/VR, Machine Learning",Аутсорсингова,10.0
,1,Не Україна,1000,0,23,Вища,Немає,5,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Junior,,"E-commerce, Edtech / Education, Fintech / Banking",Аутсорсингова,2.0
,1,Житомир,1950,1,37,Дві вищі,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"E-commerce, ERP, Mobile",Продуктова,11.0
,1,Житомир,2200,1,32,Вища,Немає,5,"DevOps, SRE",Middle,Python,"E-commerce, Medtech / Healthcare",Аутсорсингова,1.5
,1,Київ,2500,0,28,Вища,Немає,5,"Analyst (Business, Data, System)",Middle,,"Medtech / Healthcare, Public services / Government",Аутсорсингова,4.0
,1,Київ,3500,1,29,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Head,,"Adtech / Advertising, GameDev, Medtech / Healthcare",Аутсорсингова,6.0
,0,Не Україна,800,0,24,Вища,Немає,3,HR/Recruiter,Intern/Trainee,,Fintech / Banking,Продуктова,0.25
,1,Не Україна,2200,0,31,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Swift,Інша,Аутсорсингова,2.0
,1,Львів,2940,1,34,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,,Medtech / Healthcare,Аутсорсингова,9.0
,1,Київ,2000,1,31,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"Insurance, Mobile, Інша",Аутсорсингова,3.0
,1,Київ,2850,0,31,Дві вищі,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,E-commerce,Аутсорсингова,1.5
,1,Київ,5200,1,34,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,Logistics,Продуктова,8.0
,1,Київ,2300,0,28,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Fintech / Banking,Аутсорсингова,3.0
,1,Не Україна,2150,0,22,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Інша,Продуктова,0.25
,1,Київ,4000,1,30,Вища,Немає,4,"Analyst (Business, Data, System)",Middle,,"Medtech / Healthcare, Mobile, Retail",Аутсорсингова,5.0
,1,Київ,1230,1,21,Вища,Немає,5,"Analyst (Business, Data, System)",Junior,Python,"Gambling, Інша",Продуктова,0.25
,1,Київ,290,1,26,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,Mobile,Аутсорсингова,0.5
,1,Львів,300,0,21,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Intern/Trainee,Java,ERP,Продуктова,0.25
,1,Дніпро,800,1,25,Вища,Немає,2,HTML Coder,Junior,JavaScript,Internet of Things,Аутсорсингова,1.0
,0,Івано-Франківськ,350,1,20,Студент,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Інше,"Fintech / Banking, Gambling",Фриланс,2.0
,1,Київ,1825,1,23,Студент,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"E-commerce, Retail",Продуктова,2.0
,1,Львів,4000,1,24,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,"Cloud Computing, Fintech / Banking",Аутстафінгова,3.0
,1,Львів,3500,1,34,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,Telecom,Аутсорсингова,6.0
,1,Вінниця,200,1,23,Студент,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,"E-commerce, Mobile",Аутсорсингова,0.5
,1,Дніпро,2000,1,22,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,E-commerce,Продуктова,1.5
,1,Київ,2700,1,27,Вища,Немає,4,"DevOps, SRE",Middle,Python,E-commerce,Аутсорсингова,2.0
,1,Вінниця,1800,1,33,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Junior,,Edtech / Education,Аутсорсингова,2.0
,1,Київ,5200,1,34,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",,,"Big Data, High Load Systems, Інша",Продуктова,5.0
,1,Одеса,400,1,38,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,Adtech / Advertising,Продуктова,0.5
,1,Харків,1000,1,30,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,GameDev,Продуктова,3.0
,1,Київ,2100,0,29,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Machine Learning,Аутсорсингова,3.0
,1,Київ,1500,1,26,Вища,Немає,2,Sales Manager,Head,,ERP,Аутсорсингова,5.0
,1,Львів,400,0,19,Студент,Немає,5,HR/Recruiter,Junior,,"E-commerce, Fintech / Banking, Media",Аутсорсингова,1.0
,1,Львів,600,1,20,Студент,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,JavaScript,"E-commerce, Real Estate",Аутстафінгова,0.5
,1,Київ,8800,1,24,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Go,E-commerce,Продуктова,5.0
,1,Київ,1565,0,21,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Інша,Продуктова,2.0
,1,Тернопіль,800,1,25,Середня,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,Python,Fintech / Banking,Продуктова,1.0
,1,Не Україна,8000,1,40,Дві вищі,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Kotlin,"Adtech / Advertising, Machine Learning",Продуктова,15.0
,1,Не Україна,5000,1,27,Дві вищі,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,TypeScript,"Edtech / Education, Medtech / Healthcare",Аутстафінгова,3.0
,1,Київ,2600,1,24,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,E-commerce,Аутсорсингова,3.0
,1,Не Україна,1100,1,40,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,Інша,Аутсорсингова,15.0
,1,Київ,1377,1,25,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Junior,JavaScript,"Automotive, E-commerce, ERP",Продуктова,1.0
,1,Львів,4000,1,34,Середня,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,,"E-commerce, High Load Systems, Machine Learning",Продуктова,7.0
,1,Не Україна,4300,1,26,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,C# / .NET,Fintech / Banking,Аутсорсингова,7.0
,1,Не Україна,1900,1,30,Середня спеціальна,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,"Automotive, Mobile",Аутстафінгова,0.5
,1,Чернівці,1300,1,28,Вища,Немає,3,"DevOps, SRE",Junior,,"Blockchain, E-commerce",Аутстафінгова,1.0
,1,Хмельницький,1000,1,23,Середня спеціальна,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,"Blockchain, Gambling",Фриланс,5.0
,1,Не Україна,900,1,20,Студент,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,TypeScript,AR/VR,Аутсорсингова,1.0
,1,Дніпро,900,1,25,Вища,Немає,2,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,C# / .NET,"E-commerce, ERP, Medtech / Healthcare",Продуктова,4.0
,1,Київ,3500,1,24,Вища,Немає,5,"Data Science, Machine Learning, Big Data",Middle,Python,"E-commerce, Machine Learning",Продуктова,3.0
,1,Не Україна,2800,0,42,Дві вищі,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,Telecom,Аутсорсингова,15.0
,1,Рівне,3800,1,22,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Go,Gambling,Продуктова,2.0
,1,Київ,2800,1,24,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,C# / .NET,Data Science,Аутсорсингова,3.0
,1,Не Україна,6500,0,29,Вища,Кандидат наук,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Kotlin,"Machine Learning, Mobile, Retail",Аутсорсингова,7.0
,1,Івано-Франківськ,4450,1,31,Вища,Немає,4,DBA,Senior,,Gambling,Аутстафінгова,5.0
,1,Київ,5000,1,31,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Tech Lead,C# / .NET,Інша,Продуктова,11.0
,1,Дніпро,2500,1,36,Дві вищі,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Manufacturing,Аутсорсингова,3.0
,1,Не Україна,4400,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Kotlin,Uberfication,Продуктова,5.0
,1,Одеса,1200,1,24,Вища,Немає,4,"Data Science, Machine Learning, Big Data",Junior,Python,"Big Data, Data Science, Insurance",Аутстафінгова,1.5
,1,Черкаси,1700,1,26,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"Cloud Computing, E-commerce, Інша",Аутстафінгова,2.0
,0,Київ,10750,1,26,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Kotlin,Telecom,Продуктова,5.0
,1,Дніпро,3200,1,35,Дві вищі,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,C# / .NET,"E-commerce, Media",Продуктова,3.0
,1,Київ,1250,1,25,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,PHP,"E-commerce, Retail",Продуктова,3.0
,1,Київ,4500,1,45,Вища,Немає,4,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",Architect,1С,"E-commerce, ERP, Retail",Продуктова,15.0
,1,Черкаси,3300,1,35,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,ERP,Продуктова,3.0
,1,Дніпро,2500,1,24,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,E-commerce,Аутсорсингова,4.0
,1,Київ,4000,1,26,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Java,Fintech / Banking,Аутсорсингова,4.0
,1,Львів,1300,0,20,Студент,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Python,Інша,Аутсорсингова,1.0
,0,Київ,500,0,21,Студент,Немає,3,HR/Recruiter,Intern/Trainee,,"Edtech / Education, Інша",Аутстафінгова,0.25
,1,Не Україна,5500,1,27,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Ruby,E-commerce,Продуктова,6.0
,1,Кропивницький,1000,1,27,Середня спеціальна,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,Python,E-commerce,Аутсорсингова,1.0
,1,Львів,2600,0,28,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Fintech / Banking,Аутсорсингова,3.0
,1,Львів,3800,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Java,Fintech / Banking,Аутсорсингова,3.0
,1,Не Україна,2150,1,25,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"E-commerce, Fintech / Banking, Logistics",Аутсорсингова,4.0
,1,Полтава,1000,1,26,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,"Fintech / Banking, Mobile, Security",Аутсорсингова,1.5
,1,Київ,1600,1,23,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C++,"E-commerce, Fintech / Banking, Logistics",Продуктова,1.5
,0,Івано-Франківськ,300,1,31,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Java,E-commerce,Продуктова,3.0
,1,Чернівці,3000,1,35,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,JavaScript,"Mobile, Public services / Government, Travel",Аутсорсингова,4.0
,1,Львів,1150,1,20,Середня спеціальна,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,E-commerce,Аутстафінгова,1.0
,1,Київ,2800,1,26,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,Інша,Продуктова,3.0
,1,Не Україна,7500,1,30,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,"Big Data, Data Science",Продуктова,9.0
,1,Київ,2100,1,27,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,TypeScript,Adtech / Advertising,Продуктова,2.0
,1,Полтава,130,1,31,Дві вищі,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Intern/Trainee,,Інша,Інша,0.25
,1,Дніпро,2000,0,36,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"Data Science, Geospatial",Продуктова,4.0
,1,Хмельницький,900,0,28,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Python,"Cloud Computing, Security",Аутсорсингова,1.0
,1,Тернопіль,4500,1,24,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,PHP,E-commerce,Аутсорсингова,5.0
,1,Київ,2000,1,36,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,"GameDev, Machine Learning, Robotics",Аутсорсингова,10.0
,1,Івано-Франківськ,1800,1,31,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"E-commerce, ERP, Retail",Аутстафінгова,3.0
,1,Київ,1135,1,27,Вища,Немає,3,SysAdmin,Junior,,"Mobile, Travel, Інша",Продуктова,0.25
,1,Київ,2600,0,22,Вища,Немає,6,"Marketing, SEO, Copywriter",Senior,,"Gambling, GameDev",Продуктова,4.0
,1,Київ,5800,1,23,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,Fintech / Banking,Стартап,5.0
,1,Київ,3000,1,33,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,"Insurance, Medtech / Healthcare",Аутсорсингова,4.0
,1,Київ,6800,1,38,Вища,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Manager,Python,"Internet of Things, Machine Learning, Security",Продуктова,10.0
,1,Полтава,2600,1,39,Дві вищі,Кандидат наук,5,Legal,Senior,,"Adtech / Advertising, Edtech / Education, Mobile",Продуктова,13.0
,1,Не Україна,2200,0,25,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,Manufacturing,Продуктова,2.0
,1,Хмельницький,3200,1,24,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,TypeScript,Medtech / Healthcare,Аутсорсингова,6.0
,1,Не Україна,8000,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,"Logistics, Mobile, Travel",Аутстафінгова,7.0
,1,Київ,4200,0,27,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,,Mobile,Продуктова,5.0
,1,Не Україна,6000,1,29,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,TypeScript,Travel,Стартап,5.0
,1,Львів,1100,1,28,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,C# / .NET,Adtech / Advertising,Стартап,2.0
,1,Львів,1900,1,26,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Kotlin,Mobile,Аутстафінгова,3.0
,1,Чернівці,7300,1,29,Вища,Немає,4,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",Architect,Python,Edtech / Education,Продуктова,8.0
,1,Харків,1800,1,33,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,Medtech / Healthcare,Продуктова,3.0
,1,Дніпро,760,1,28,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,"Adtech / Advertising, Big Data",Продуктова,2.0
,1,Київ,1600,1,35,Вища,Немає,3,"Marketing, SEO, Copywriter",Team Lead,,Edtech / Education,Продуктова,10.0
,1,Київ,2300,1,37,Вища,Немає,4,"DevOps, SRE",Middle,TypeScript,Edtech / Education,Аутсорсингова,1.0
,1,Не Україна,2890,0,21,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,"Adtech / Advertising, E-commerce",Аутстафінгова,2.0
,1,Не Україна,5000,1,37,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,C# / .NET,"E-commerce, Fintech / Banking, Gambling",Продуктова,12.0
