timestamp,full_time,salary,title,programming_language,company_type,total_experience,english_level,region,male,categories,position
25/11/2024 09:27,1,1900,Middle,,Аутсорсингова,7.0,5,Львів,1,QA,Manual QA
25/11/2024 09:27,1,3500,Middle,TypeScript,Продуктова,2.0,6,Вінниця,1,QA,SDET (Software Development Engineer in Test)
25/11/2024 09:27,1,3000,Middle,,Продуктова,3.0,3,Київ,1,QA,Manual QA
25/11/2024 09:28,1,1700,Middle,,Аутсорсингова,3.0,6,Київ,1,QA,Manual QA
25/11/2024 09:28,1,602,Junior,,Продуктова,1.5,5,Львів,1,QA,Manual QA
25/11/2024 09:28,1,4000,Senior,TypeScript,Аутстафінгова,5.0,5,Дніпро,0,QA,Automation QA / AQA
25/11/2024 09:28,1,6200,Senior,JavaScript,Аутсорсингова,8.0,5,Житомир,0,QA,Automation QA / AQA
25/11/2024 09:29,0,9509,Tech Lead,C# / .NET,Продуктова,15.0,4,Вінниця,1,SE,Software Engineer / Software Developer
25/11/2024 09:29,1,4300,Senior,Java,Аутсорсингова,7.0,5,Київ,1,QA,Automation QA / AQA
25/11/2024 09:29,1,1350,Middle,,Продуктова,5.0,3,Київ,1,QA,Manual QA
25/11/2024 09:29,1,894,Junior,,Аутсорсингова,3.0,4,Київ,0,QA,Manual QA
25/11/2024 09:29,1,2300,Middle,,Продуктова,4.0,5,Київ,0,QA,Manual QA
25/11/2024 09:29,1,1400,Middle,,Продуктова,3.0,4,Не Україна,0,QA,Manual QA
25/11/2024 09:29,1,6200,Architect,,Аутсорсингова,2.0,5,Київ,1,SE,System Architect
25/11/2024 09:29,0,1500,Middle,JavaScript,Стартап,2.0,5,Тернопіль,1,SE,Software Engineer / Software Developer
25/11/2024 09:29,1,3700,Senior,,Аутсорсингова,10.0,5,Київ,1,QA,Manual QA
25/11/2024 09:29,1,4300,Senior,,Продуктова,5.0,5,Київ,1,QA,Manual QA
25/11/2024 09:30,1,1500,Junior,TypeScript,Продуктова,2.0,5,Київ,0,SE,Software Engineer / Software Developer
25/11/2024 09:30,1,5000,Senior,Python,Аутсорсингова,5.0,5,Не Україна,0,QA,Automation QA / AQA
25/11/2024 09:30,1,1600,Middle,,Аутсорсингова,3.0,4,Миколаїв,1,QA,Manual QA
25/11/2024 09:30,1,2400,Senior,,Продуктова,6.0,4,Не Україна,1,QA,Manual QA
25/11/2024 09:30,1,5230,,Python,Аутстафінгова,9.0,6,Не Україна,1,QA,General QA
25/11/2024 09:30,1,2600,Middle,JavaScript,Продуктова,3.0,4,Київ,1,QA,Automation QA / AQA
25/11/2024 09:30,1,3000,Middle,C# / .NET,Продуктова,5.0,3,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:30,1,957,Middle,,Продуктова,2.0,4,Львів,1,QA,Manual QA
25/11/2024 09:31,1,1300,Middle,Python,Аутсорсингова,2.0,5,Львів,1,QA,Manual QA
25/11/2024 09:31,1,1100,Middle,,Аутсорсингова,1.5,5,Київ,1,QA,Manual QA
25/11/2024 09:31,1,1500,Middle,,Аутсорсингова,4.0,5,Не Україна,0,QA,Manual QA
25/11/2024 09:31,0,19000,,Clojure,Продуктова,14.0,6,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:31,0,1000,Junior,,Продуктова,0.1,5,Київ,1,QA,Manual QA
25/11/2024 09:31,1,800,Junior,,Аутсорсингова,1.5,5,Київ,1,QA,Manual QA
25/11/2024 09:31,1,3000,Senior,,Продуктова,3.0,5,Київ,1,QA,Manual QA
25/11/2024 09:31,1,3300,Senior,,Продуктова,5.0,5,Київ,1,QA,Manual QA
25/11/2024 09:31,1,5000,Senior,JavaScript,Продуктова,7.0,6,Київ,0,QA,General QA
25/11/2024 09:31,1,3600,Senior,JavaScript,Продуктова,5.0,4,Львів,1,QA,Manual QA
25/11/2024 09:31,1,1200,Middle,Python,Продуктова,1.0,4,Харків,1,QA,Automation QA / AQA
25/11/2024 09:32,1,3500,Senior,JavaScript,Продуктова,4.0,5,Не Україна,1,QA,Manual QA
25/11/2024 09:32,1,1700,Middle,,Продуктова,5.0,4,Київ,1,QA,Manual QA
25/11/2024 09:32,1,2500,Middle,Python,Стартап,4.0,5,Київ,1,QA,Automation QA / AQA
25/11/2024 09:32,1,800,Junior,SQL,Аутсорсингова,1.5,5,Київ,1,QA,Manual QA
25/11/2024 09:33,1,4000,Senior,Python,Продуктова,6.0,5,Київ,1,QA,General QA
25/11/2024 09:33,1,2400,Middle,,Аутсорсингова,5.0,4,Київ,0,QA,Manual QA
25/11/2024 09:33,1,1400,Junior,C# / .NET,Продуктова,3.0,4,Київ,0,QA,Manual QA
25/11/2024 09:33,1,532,Junior,,Аутсорсингова,1.5,5,Черкаси,1,QA,Manual QA
25/11/2024 09:33,1,2150,Middle,,Аутстафінгова,6.0,5,Київ,0,QA,General QA
25/11/2024 09:33,1,1500,Middle,,Аутсорсингова,3.0,5,Не Україна,1,QA,Manual QA
25/11/2024 09:33,1,4800,Senior,,Аутсорсингова,4.0,6,Львів,0,QA,Manual QA
25/11/2024 09:34,1,2800,Senior,,Аутсорсингова,6.0,5,Не Україна,1,QA,Manual QA
25/11/2024 09:34,1,4200,Middle,TypeScript,Аутстафінгова,5.0,4,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:34,1,5500,,,Продуктова,10.0,5,Львів,0,Marketing,Marketing Manager
25/11/2024 09:34,1,1800,Middle,Java,Продуктова,2.0,3,Київ,0,QA,Manual QA
25/11/2024 09:34,1,3400,,,Аутсорсингова,7.0,5,Львів,1,QA,Manual QA
25/11/2024 09:34,1,1400,Middle,Salesforce Apex,Продуктова,2.0,4,Житомир,1,SE,Software Engineer / Software Developer
25/11/2024 09:35,1,2500,Middle,Java,Державне підприємство / установа,10.0,4,Тернопіль,1,QA,General QA
25/11/2024 09:35,1,5000,,TypeScript,Аутсорсингова,9.0,6,Київ,0,Other Mgmt,Engineering Manager
25/11/2024 09:35,1,2800,Middle,,Продуктова,3.0,4,Не Україна,0,QA,Automation QA / AQA
25/11/2024 09:35,1,4000,,,Аутсорсингова,8.0,6,Не Україна,1,Other Mgmt,Program Manager
25/11/2024 09:35,1,2500,Middle,JavaScript,Продуктова,5.0,5,Одеса,1,QA,Manual QA
25/11/2024 09:36,1,1300,Middle,TypeScript,Продуктова,4.0,5,Не Україна,0,QA,General QA
25/11/2024 09:36,1,2200,Middle,,Продуктова,4.0,4,Полтава,0,QA,Manual QA
25/11/2024 09:36,1,500,Intern/Trainee,,Продуктова,0.1,4,Черкаси,0,Marketing,Performance Marketing Manager
25/11/2024 09:36,1,4300,Senior,,Аутсорсингова,11.0,4,Київ,0,QA,Manual QA
25/11/2024 09:36,1,4500,Senior,TypeScript,Продуктова,3.0,4,Київ,1,QA,Automation QA / AQA
25/11/2024 09:36,1,2400,Senior,JavaScript,Продуктова,3.0,5,Київ,0,QA,Automation QA / AQA
25/11/2024 09:36,1,3850,,,Продуктова,3.0,5,Київ,0,Other Mgmt,Game Producer
25/11/2024 09:36,1,4500,Middle,Go,Стартап,4.0,5,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:36,1,750,Senior,,Аутсорсингова,2.0,2,Запоріжжя,0,QA,Manual QA
25/11/2024 09:36,1,6000,Senior,Python,Продуктова,5.0,4,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:37,0,500,Junior,Java,Продуктова,1.0,4,Харків,1,SE,Software Engineer / Software Developer
25/11/2024 09:37,1,1100,Middle,Python,Продуктова,2.0,5,Львів,0,QA,Automation QA / AQA
25/11/2024 09:37,1,2800,Senior,TypeScript,Продуктова,6.0,4,Одеса,1,QA,Manual QA
25/11/2024 09:37,1,450,Junior,JavaScript,Аутсорсингова,1.0,2,Запоріжжя,1,SE,Software Engineer / Software Developer
25/11/2024 09:37,1,1500,Middle,autoit,Продуктова,3.0,3,Київ,1,QA,General QA
25/11/2024 09:37,1,2100,Senior,Java,Аутсорсингова,5.0,5,Івано-Франківськ,1,QA,Manual QA
25/11/2024 09:38,1,1400,Middle,TypeScript,Продуктова,3.0,4,Полтава,0,QA,General QA
25/11/2024 09:38,1,2100,Middle,,Аутсорсингова,4.0,4,Київ,1,Project Mgmt,Project Manager
25/11/2024 09:38,1,3300,Middle,TypeScript,Продуктова,6.0,4,Чернівці,1,SE,Software Engineer / Software Developer
25/11/2024 09:38,1,1700,Middle,,Продуктова,7.0,5,Черкаси,1,QA,Manual QA
25/11/2024 09:38,1,4350,Senior,C# / .NET,Аутсорсингова,6.0,5,Львів,0,SE,Software Engineer / Software Developer
25/11/2024 09:38,1,800,Junior,Python,Аутсорсингова,1.0,5,Львів,1,DS,ML Engineer
25/11/2024 09:38,1,3500,Middle,Python,Аутсорсингова,6.0,4,Київ,0,DevOps,DevOps Engineer
25/11/2024 09:38,1,1700,Middle,Java,Аутсорсингова,3.0,5,Львів,0,SE,Software Engineer / Software Developer
25/11/2024 09:38,0,2500,Senior,,Аутсорсингова,4.0,3,Не Україна,1,Artist/Animator,Concept Artist
25/11/2024 09:38,1,2800,Senior,C# / .NET,Продуктова,8.0,6,Київ,1,QA,General QA
25/11/2024 09:38,1,6500,Senior,Python,Продуктова,13.0,5,Львів,1,QA,Automation QA / AQA
25/11/2024 09:39,1,2800,Middle,TypeScript,Аутсорсингова,3.0,4,Кропивницький,1,SE,Software Engineer / Software Developer
25/11/2024 09:39,1,1200,Middle,,Продуктова,3.0,5,Київ,1,QA,Manual QA
25/11/2024 09:39,1,3500,Senior,Python,Аутсорсингова,5.0,5,Не Україна,1,QA,Automation QA / AQA
25/11/2024 09:39,1,1120,Junior,,Продуктова,1.5,6,Не Україна,1,QA,Manual QA
25/11/2024 09:39,1,3550,Senior,C# / .NET,Продуктова,12.0,5,Київ,1,QA,General QA
25/11/2024 09:39,1,3850,,,Аутстафінгова,8.0,5,Івано-Франківськ,1,Product Mgmt,Product Owner (у продакт менеджменті)
25/11/2024 09:39,1,700,Junior,JavaScript,Продуктова,3.0,4,Суми,1,QA,General QA
25/11/2024 09:39,1,800,Junior,TypeScript,Аутстафінгова,1.5,5,Миколаїв,1,SE,Software Engineer / Software Developer
25/11/2024 09:39,1,7000,Senior,ABAP,Аутсорсингова,15.0,6,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:39,1,1130,Middle,Python,Продуктова,4.0,5,Вінниця,0,QA,General QA
25/11/2024 09:39,1,1500,Middle,,Аутсорсингова,1.5,4,Київ,1,QA,Manual QA
25/11/2024 09:39,1,900,,,Аутсорсингова,1.5,4,Київ,1,DevOps,DevOps Engineer
25/11/2024 09:39,1,4230,Senior,JavaScript,Продуктова,5.0,2,Рівне,1,SE,Software Engineer / Software Developer
25/11/2024 09:39,1,1734,Junior,JavaScript,Аутсорсингова,3.0,5,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:40,1,720,Junior,,Аутсорсингова,2.0,4,Київ,1,QA,Manual QA
25/11/2024 09:40,1,3900,,,Аутсорсингова,14.0,5,Суми,1,QA,Manual QA
25/11/2024 09:40,1,1100,Junior,TypeScript,Продуктова,2.0,4,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:40,1,2200,Middle,,Продуктова,4.0,5,Львів,1,QA,Manual QA
25/11/2024 09:40,1,5200,Senior,,Продуктова,4.0,5,Київ,1,DevOps,SRE (Site Reliability Engineer)
25/11/2024 09:40,1,300,Junior,,Аутсорсингова,1.0,3,Харків,1,QA,Manual QA
25/11/2024 09:40,1,5000,Senior,C# / .NET,Аутсорсингова,3.0,5,Львів,0,SE,Software Engineer / Software Developer
25/11/2024 09:40,1,7000,,PHP,Продуктова,10.0,6,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:40,1,3100,Senior,Kotlin,Аутсорсингова,5.0,5,Дніпро,1,SE,Software Engineer / Software Developer
25/11/2024 09:40,1,2000,Middle,,Продуктова,3.0,4,Львів,1,QA,Manual QA
25/11/2024 09:40,1,700,Junior,PHP,Аутсорсингова,1.0,3,Дніпро,1,SE,Software Engineer / Software Developer
25/11/2024 09:41,1,1800,Middle,,Продуктова,5.0,5,Одеса,0,QA,Manual QA
25/11/2024 09:40,1,5605,Senior,TypeScript,Продуктова,15.0,6,Львів,0,SE,Software Engineer / Software Developer
25/11/2024 09:41,0,1000,Junior,Python,Аутсорсингова,3.0,5,Львів,0,DevOps,DevOps Engineer
25/11/2024 09:41,1,10650,Senior,TypeScript,Аутстафінгова,7.0,5,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:41,1,2000,Senior,,Аутсорсингова,4.0,6,Львів,1,Marketing,Marketing Manager
25/11/2024 09:41,1,3500,Senior,Go,Аутстафінгова,7.0,5,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:41,1,3000,Middle,Python,Продуктова,5.0,4,Не Україна,0,QA,Manual QA
25/11/2024 09:41,1,5000,Senior,TypeScript,Продуктова,10.0,5,Тернопіль,1,SE,Software Engineer / Software Developer
25/11/2024 09:41,1,3200,Senior,,Продуктова,2.0,6,Київ,1,QA,Manual QA
25/11/2024 09:41,1,700,Junior,JavaScript,Продуктова,1.5,4,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:41,1,2000,Middle,,Продуктова,3.0,5,Не Україна,0,QA,General QA
25/11/2024 09:41,1,7100,Head,Python,Продуктова,6.0,5,Київ,1,Tech Leadership,Head of Engineering
25/11/2024 09:42,1,1600,Middle,Java,Аутсорсингова,3.0,4,Київ,1,QA,Automation QA / AQA
25/11/2024 09:42,1,5450,Senior,Python,Аутсорсингова,11.0,4,Київ,1,QA,General QA
25/11/2024 09:42,1,4300,Middle,,Стартап,3.0,5,Київ,1,DevOps,DevOps Engineer
25/11/2024 09:42,1,4500,Senior,TypeScript,Аутсорсингова,11.0,5,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:42,1,4500,Senior,Python,Аутстафінгова,6.0,5,Полтава,1,SE,Software Engineer / Software Developer
25/11/2024 09:43,1,3000,Senior,C# / .NET,Аутсорсингова,7.0,5,Київ,0,SE,Software Engineer / Software Developer
25/11/2024 09:43,1,3500,Senior,Python,Аутсорсингова,3.0,5,Дніпро,0,DevOps,DevOps Engineer
25/11/2024 09:43,1,2500,Middle,Python,Продуктова,2.0,4,Рівне,1,DS,Data Engineer / Big Data Engineer
25/11/2024 09:43,1,1100,Middle,,Продуктова,1.5,3,Київ,1,QA,Manual QA
25/11/2024 09:43,1,3000,Senior,,Продуктова,6.0,3,Не Україна,1,Finance /Accounting /Internal Audit,Finance Manager / Financial Manager / Financial controller
25/11/2024 09:43,1,1700,Middle,JavaScript,Аутстафінгова,3.0,4,Вінниця,1,QA,Manual QA
25/11/2024 09:43,1,5386,,,Продуктова,3.0,5,Не Україна,1,General Leadership,Executive Director
25/11/2024 09:43,1,1200,Middle,,Аутсорсингова,2.0,6,Не Україна,1,Marketing,Marketing Manager
25/11/2024 09:44,1,1400,,,Аутсорсингова,2.0,5,Львів,1,DevOps,DevOps Engineer
25/11/2024 09:44,1,2250,Middle,TypeScript,Продуктова,3.0,5,Київ,0,QA,Manual QA
25/11/2024 09:44,1,3200,Senior,,Продуктова,4.0,5,Київ,0,Product Mgmt,Product Manager
25/11/2024 09:44,1,500,Junior,,Інша,0.25,4,Одеса,1,Support,Customer Support
25/11/2024 09:44,1,3000,Middle,Python,Аутсорсингова,3.0,5,Київ,0,DevOps,DevOps Engineer
25/11/2024 09:44,1,700,Junior,,Продуктова,1.0,4,Київ,1,QA,Manual QA
25/11/2024 09:44,1,2400,Middle,Java,Аутсорсингова,4.0,5,Львів,1,QA,Automation QA / AQA
25/11/2024 09:44,1,4500,Senior,TypeScript,Продуктова,10.0,4,Вінниця,1,SE,Software Engineer / Software Developer
25/11/2024 09:44,1,450,Intern/Trainee,,Продуктова,0.5,4,Львів,1,SysAdmin,SysAdmin
25/11/2024 09:44,1,2047,Middle,Java,Продуктова,4.0,4,Київ,1,QA,Manual QA
25/11/2024 09:45,1,3000,Middle,,Продуктова,3.0,4,Київ,1,DevOps,DevOps Engineer
25/11/2024 09:45,1,1504,,,Аутстафінгова,3.0,6,Київ,0,HR,HR Manager / HR specialist
25/11/2024 09:45,1,3500,Middle,,Продуктова,4.0,3,Київ,1,Analyst,Product Analyst
25/11/2024 09:45,1,1280,Junior,,Продуктова,1.5,6,Київ,1,QA,Manual QA
25/11/2024 09:45,1,6300,,JavaScript,Аутсорсингова,15.0,6,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:45,1,2000,Middle,,Продуктова,13.0,4,Київ,1,QA,Manual QA
25/11/2024 09:45,0,800,Junior,JavaScript,Продуктова,1.0,2,Одеса,1,SE,Software Engineer / Software Developer
25/11/2024 09:45,1,950,Junior,TypeScript,Стартап,1.5,5,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:45,0,5500,Senior,Swift,Продуктова,9.0,5,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:45,1,3200,Senior,1С,Продуктова,11.0,3,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:45,1,3500,Middle,Python,Аутстафінгова,3.0,5,Не Україна,1,DevOps,DevOps Engineer
25/11/2024 09:46,1,1000,Middle,Go,Продуктова,3.0,4,Київ,1,QA,Automation QA / AQA
25/11/2024 09:46,1,1500,Junior,Python,Продуктова,1.5,4,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:46,1,4000,Senior,JavaScript,Аутстафінгова,8.0,5,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:46,1,4400,Senior,C# / .NET,Аутсорсингова,8.0,5,Одеса,1,SE,Software Engineer / Software Developer
25/11/2024 09:46,1,5500,Senior,TypeScript,Аутстафінгова,8.0,5,Вінниця,1,SE,Software Engineer / Software Developer
25/11/2024 09:46,1,1950,Middle,Java,Аутсорсингова,6.0,4,Київ,0,QA,General QA
25/11/2024 09:47,1,1610,Junior,Python,Аутсорсингова,2.0,5,Вінниця,0,DevOps,DevOps Engineer
25/11/2024 09:47,1,3200,Middle,Pascal/Delphi,Продуктова,15.0,5,Івано-Франківськ,1,SE,Software Engineer / Software Developer
25/11/2024 09:47,1,1400,Middle,,Аутсорсингова,4.0,6,Івано-Франківськ,1,Brand,Content Writer
25/11/2024 09:47,1,1500,Middle,,Продуктова,3.0,5,Київ,1,QA,Manual QA
25/11/2024 09:48,1,5250,Senior,Python,Аутсорсингова,4.0,5,Харків,1,DevOps,DevOps Engineer
25/11/2024 09:48,1,4300,Middle,,Продуктова,2.0,6,Київ,1,Product Mgmt,Product Manager
25/11/2024 09:48,1,10000,Senior,Python,Аутстафінгова,12.0,5,Львів,0,DevOps,DevOps Engineer
25/11/2024 09:48,1,1500,Middle,,Аутсорсингова,3.0,4,Дніпро,1,QA,Manual QA
25/11/2024 09:48,1,1600,Junior,TypeScript,Продуктова,2.0,5,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:48,1,600,Junior,,Аутсорсингова,1.5,6,Київ,0,QA,General QA
25/11/2024 09:49,1,5320,Senior,Python,Аутстафінгова,8.0,4,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:49,1,1500,Junior,Java,Продуктова,1.5,5,Київ,0,QA,General QA
25/11/2024 09:49,0,2150,Middle,Python,Аутсорсингова,3.0,5,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:49,1,2050,Middle,Python,Продуктова,5.0,4,Дніпро,1,DevOps,TechOps Engineer
25/11/2024 09:49,1,5200,Senior,PHP,Продуктова,13.0,3,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:49,1,5200,Senior,Groovy,Аутстафінгова,7.0,5,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:49,1,3500,Middle,Java,Продуктова,5.0,4,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:49,1,1800,Middle,"Мови розробки БД (PL/SQL, Transact-SQL)",Продуктова,2.0,3,Львів,1,QA,General QA
25/11/2024 09:50,0,1600,Junior,JavaScript,Стартап,2.0,5,Чернівці,1,SE,Software Engineer / Software Developer
25/11/2024 09:50,1,5650,Senior,C# / .NET,Продуктова,10.0,5,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:50,1,5750,,Python,Аутсорсингова,5.0,3,Не Україна,1,Tech Leadership,CTO (Chief Technology Officer) / Technical Director
25/11/2024 09:50,1,3800,Senior,PHP,Продуктова,5.0,4,Київ,0,SE,Software Engineer / Software Developer
25/11/2024 09:50,1,2950,,,Аутстафінгова,3.0,5,Львів,1,QA,General QA
25/11/2024 09:51,1,950,Middle,,Аутсорсингова,2.0,5,Київ,1,QA,Manual QA
25/11/2024 09:51,1,5700,Head,,Продуктова,12.0,5,Не Україна,1,QA,Head of QA
25/11/2024 09:51,1,2300,Middle,,Продуктова,3.0,4,Не Україна,1,QA,Manual QA
25/11/2024 09:51,1,2300,Middle,TypeScript,Аутсорсингова,4.0,5,Тернопіль,1,SE,Software Engineer / Software Developer
25/11/2024 09:51,1,1000,Middle,,Аутсорсингова,2.0,5,Київ,1,Design,Motion Designer
25/11/2024 09:51,1,2000,Middle,JavaScript,Аутсорсингова,4.0,2,Черкаси,1,SE,Software Engineer / Software Developer
25/11/2024 09:51,0,2500,Middle,TypeScript,Аутсорсингова,3.0,5,Київ,1,QA,Automation QA / AQA
25/11/2024 09:51,1,4200,Middle,TypeScript,Аутсорсингова,5.0,5,Не Україна,0,SE,Software Engineer / Software Developer
25/11/2024 09:51,1,4000,Middle,JavaScript,Аутсорсингова,5.0,6,Дніпро,1,SE,Software Engineer / Software Developer
25/11/2024 09:51,1,1100,Middle,,Аутсорсингова,6.0,4,Київ,1,Support,Billing Operations Specialist
25/11/2024 09:52,1,1700,Middle,,Продуктова,3.0,4,Хмельницький,1,QA,Manual QA
25/11/2024 09:52,1,1700,Middle,PHP,Аутстафінгова,5.0,3,Житомир,0,SE,Software Engineer / Software Developer
25/11/2024 09:52,1,650,Junior,Java,Стартап,1.5,5,Львів,1,QA,Automation QA / AQA
25/11/2024 09:52,1,1300,Middle,,Продуктова,4.0,5,Не Україна,0,QA,Manual QA
25/11/2024 09:52,0,2600,Middle,TypeScript,Аутсорсингова,4.0,4,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:52,1,1800,Middle,C++,Продуктова,2.0,6,Київ,0,DS,Computer Vision Engineer
25/11/2024 09:52,1,5000,Senior,JavaScript,Продуктова,5.0,4,Не Україна,0,DevOps,SRE (Site Reliability Engineer)
25/11/2024 09:53,1,3800,Senior,,Аутсорсингова,6.0,4,Не Україна,1,QA,Manual QA
25/11/2024 09:53,1,5500,,Python,Продуктова,15.0,5,Київ,1,DevOps,DevOps Engineer
25/11/2024 09:53,1,3800,Senior,,Аутстафінгова,4.0,5,Львів,1,QA,Manual QA
25/11/2024 09:53,1,3600,Middle,Go,Продуктова,3.0,4,Київ,1,DevOps,DevOps Engineer
25/11/2024 09:53,1,5000,Senior,TypeScript,Аутсорсингова,7.0,5,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:54,1,5000,Head,,Продуктова,10.0,5,Київ,1,QA,Head of QA
25/11/2024 09:54,1,5600,Senior,Python,Аутсорсингова,5.0,5,Черкаси,0,DevOps,DevOps Engineer
25/11/2024 09:54,1,3700,,C# / .NET,Аутсорсингова,6.0,5,Не Україна,1,QA,Performance QA
25/11/2024 09:54,1,5600,,,Продуктова,5.0,5,Київ,0,Other mgmt,Creative Director
25/11/2024 09:54,1,1800,Middle,,Продуктова,3.0,4,Вінниця,0,QA,Manual QA
25/11/2024 09:55,1,6000,Tech Lead,PHP,Аутсорсингова,15.0,5,Житомир,0,Project Mgmt,Technical Project Manager
25/11/2024 09:55,1,2620,Senior,SQL,Аутстафінгова,6.0,5,Дніпро,1,QA,Manual QA
25/11/2024 09:55,1,5300,Senior,Dart,Продуктова,7.0,6,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:55,1,5000,Senior,Python,Аутстафінгова,6.0,5,Київ,0,DevOps,SRE (Site Reliability Engineer)
25/11/2024 09:55,1,5400,Tech Lead,Ruby,Аутсорсингова,5.0,5,Житомир,1,SE,Software Engineer / Software Developer
25/11/2024 09:56,1,1400,Junior,,Продуктова,2.0,5,Не Україна,1,DS,Data Engineer / Big Data Engineer
25/11/2024 09:56,1,900,Junior,Go,Аутсорсингова,1.5,6,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:56,1,2910,,Java,Продуктова,7.0,4,Київ,1,QA,General QA
25/11/2024 09:56,1,5100,Senior,Java,Аутстафінгова,13.0,5,Львів,0,SE,Software Engineer / Software Developer
25/11/2024 09:57,1,7400,Senior,Java,Аутсорсингова,15.0,4,Тернопіль,0,QA,Automation QA / AQA
25/11/2024 09:57,1,2800,Middle,Java,Продуктова,4.0,6,Не Україна,1,QA,Automation QA / AQA
25/11/2024 09:57,1,1300,Middle,JavaScript,Продуктова,4.0,4,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:57,1,5500,,Python,Продуктова,8.0,5,Київ,0,DS,Data Scientist
25/11/2024 09:57,1,4500,Senior,,Аутстафінгова,10.0,6,Одеса,1,"UI/UX, Product Design",UI/UX Designer
25/11/2024 09:57,1,8300,,Kotlin,Продуктова,14.0,6,Київ,0,SE,Software Engineer / Software Developer
25/11/2024 09:57,1,3900,,TypeScript,Аутсорсингова,12.0,5,Львів,0,QA,General QA
25/11/2024 09:57,1,4750,Middle,Java,Продуктова,5.0,5,Київ,0,SE,Software Engineer / Software Developer
25/11/2024 09:58,1,2500,Architect,1С,Інша,15.0,3,Не Україна,1,SE,Software Architect
25/11/2024 09:58,1,1950,Middle,TypeScript,Продуктова,3.0,5,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:58,1,3000,Head,,Продуктова,8.0,5,Київ,1,HR,Head of HR
25/11/2024 09:58,1,8400,,TypeScript,Продуктова,10.0,6,Київ,1,SE,Software Engineer / Software Developer
25/11/2024 09:58,1,10000,Senior,,Продуктова,10.0,3,Дніпро,0,DevOps,DevOps Engineer
25/11/2024 09:58,1,7700,Tech Lead,Python,Продуктова,6.0,5,Київ,1,DS,Data Scientist
25/11/2024 09:58,1,2200,Middle,PHP,Продуктова,2.0,4,Київ,0,SE,Software Engineer / Software Developer
25/11/2024 09:59,1,2300,Middle,Python,Продуктова,3.0,6,Київ,1,DS,AI Engineer
25/11/2024 09:59,1,3470,Senior,TypeScript,Продуктова,7.0,4,Київ,0,QA,General QA
25/11/2024 09:59,1,3000,Senior,Java,Аутсорсингова,10.0,6,Не Україна,1,QA,Automation QA / AQA
25/11/2024 09:59,1,5500,Senior,Python,Продуктова,6.0,4,Житомир,0,DS,Data Engineer / Big Data Engineer
25/11/2024 09:59,1,4800,Senior,TypeScript,Аутстафінгова,4.0,5,Дніпро,0,QA,Automation QA / AQA
25/11/2024 09:59,1,5700,Senior,Java,Продуктова,8.0,2,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 09:59,1,6700,Senior,TypeScript,Продуктова,9.0,6,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 09:59,1,700,Junior,,Аутсорсингова,1.5,5,Полтава,1,QA,Manual QA
25/11/2024 09:59,1,1950,Junior,JavaScript,Продуктова,3.0,3,Львів,1,SE,Software Engineer / Software Developer
25/11/2024 10:00,1,1500,Junior,C# / .NET,Аутстафінгова,3.0,5,Не Україна,1,QA,Manual QA
25/11/2024 10:00,1,500,Junior,JavaScript,Стартап,0.1,5,Дніпро,1,SE,Software Engineer / Software Developer
25/11/2024 10:00,1,3600,Senior,TypeScript,Продуктова,5.0,5,Не Україна,1,SE,Software Engineer / Software Developer
25/11/2024 10:00,1,3000,Middle,PHP,Стартап,6.0,4,Не Україна,1,SE,Software Engineer / Software Developer
